"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"6198" 5.432656 45.60163 1.29399171353168 85.915278 0.0734422352528855 0.297155230731097 0.102403745722882 8.34333333333333
"6199" 5.302275 46.73137 1.29426696002631 85.833551 0.0721488229109203 0.252668978526114 0.116889947147454 5.57333333333333
"6200" 5.360946 45.1384 1.29387940426793 86.79702 0.102648375865006 0.298531856295754 0.0988961037424484 5.11
"6201" 4.872861 44.50141 1.29466824916148 86.728387 0.10127212740113 0.297031297422029 0.0761955573946531 6.08666666666667
"6202" 5.01107 44.03119 1.29493634365383 87.201093 0.104302115117131 0.263329038450637 0.108224999994408 5.56
"6203" 5.196433 41.31656 1.29467829805269 87.399263 0.0886057994012431 0.181727840339219 0.123762918314894 4.84
"6204" 5.737751 40.24636 1.29527939947182 87.834481 0.102739400855841 0.220543087155008 0.127464434611434 2.80666666666667
"6205" 5.61632 39.78209 1.2959968503855 87.195741 0.096941075294855 0.13897358940128 0.128617282739683 4.08
"6206" 5.209745 36.88448 1.29581494106088 86.05374 0.0634383256762087 0.197549726582139 0.184473118814745 5.38666666666667
"6207" 4.926047 36.0254 1.29555475926576 87.792032 0.0840748778889036 0.114984295914508 0.20880849640497 8.65666666666667
"6208" 4.631762 33.58703 1.29611661110567 89.706869 0.110362902929814 0.356633223158828 0.210629107118827 9.38666666666667
"6209" 5.473299 35.7426 1.29667205042528 90.762185 0.0723930667774591 0.057863754667704 0.180629500850516 7.06
"6210" 4.855924 35.16929 1.29675627178406 91.467776 0.0812251180207928 0.178848159912405 0.144292341212065 2.99666666666667
"6211" 4.719736 36.29952 1.29770299492857 92.283463 0.0922842718321533 0.0894071972886554 0.135576972239798 2.27
"6212" 4.555079 36.76593 1.29807503791877 92.58974 0.0721818875150134 0.176038777838603 0.140147933708217 1.96333333333333
"6213" 4.749088 37.034 1.29788864574595 92.889078 0.0640983700449434 0.124494471168251 0.126105971868279 1.11
"6214" 4.567156 43.86269 1.29740954095382 93.31755 0.0723724129414454 0.219519399330771 0.0577223895111244 1.33
"6215" 4.899951 47.76903 1.29787072917645 93.447087 0.0578641500700721 0.247071011087969 0.0917804555594856 1.15333333333333
"6216" 5.746669 53.36515 1.29867566836124 94.093167 0.0497732686535452 0.253275860148833 0.134693243712549 1.5
"6217" 5.390875 54.9055 1.2988064156221 94.625386 0.0535485241264173 0.123661288256522 0.112045772828787 2.18666666666667
"6218" 4.833934 58.35802 1.2987699969634 94.831688 0.042935588280684 0.131850411500166 0.132987705180445 2.99666666666667
"6219" 4.630431 58.72624 1.29877274981344 94.651572 0.0428611073137684 0.191894695166995 0.106068733929308 2.06333333333333
"6220" 4.880223 52.50538 1.29925764180597 94.415117 0.0402858639861334 0.041897556032547 0.146617683502841 1.47666666666667
"6221" 3.857909 47.58866 1.29859928256512 94.408373 0.0673104264512201 0.257382186465304 0.111716259728512 1.2
"6222" 4.015349 48.96295 1.29881903209637 94.489306 0.038665157125819 0.161020278471776 0.0602241050586811 1.19666666666667
"6223" 4.054564 47.88092 1.29876384185604 94.537908 0.0511376315677839 0.10787545652361 0.0482311807239376 2.24333333333333
"6224" 4.120453 46.92479 1.29859761026505 94.619833 0.0861995028216558 0.132302405140986 0.0903640286389479 3.49333333333333
"6225" 3.734986 44.5228 1.29845733140287 94.6601 0.169452335296571 0.239522638490914 0.0740688674553764 2.88333333333333
"6226" 3.530343 49.94159 1.29871309196633 95.0368 0.124755413284205 0.327953625109886 0.0574588296641397 1.65333333333333
"6227" 4.174823 48.72303 1.29871962063296 95.29058 0.0625421245403697 0.0669658572438795 0.185373034984658 2.7
"6228" 3.722588 42.3847 1.29865124142868 95.595007 0.0896616010152077 0.174553451499212 0.0945776940975628 2.96666666666667
"6229" 4.004827 48.33085 1.29862449487311 95.850108 0.0491756323057151 0.148571985929293 0.0732453421266892 6.16
"6230" 4.898844 52.03268 1.29910739950999 96.245254 0.0689227499385569 0.0713383355204669 0.17732514189396 5.03333333333333
"6231" 4.80346 63.39285 1.29858860650186 96.954218 0.110031872858315 0.031698915166531 0.039780394706414 1.50333333333333
"6232" 4.499472 62.40909 1.29827360604042 97.183533 0.0697261367556015 0.296414170316925 0.0388982362136367 1.84
"6233" 4.37897 65.40146 1.29833263531338 97.311676 0.07485255665145 0.0175192723591893 0.0239593431862735 3.06666666666667
"6234" 4.695309 71.88505 1.30107239963638 97.986124 0.0929329464791348 0.214764769628548 0.0195394741438453 4.84333333333333
"6235" 4.309938 74.57601 1.30134320867238 98.324144 0.0783953736689484 0.350485346702395 0.003460626550473 1.41666666666667
"6236" 4.432092 72.78087 1.30082155731217 98.884927 0.0698055004273377 0.288174638057907 0.0826207774973831 1.85333333333333
"6237" 4.224017 73.08753 1.29997918312714 98.921032 0.0820866724731458 0.285137481824497 0.0278091739200315 1.33333333333333
"6238" 4.109963 324.9581 1.27807111520539 29.01303 0.0371801400645213 0.0721679556824872 0.221700086926188 3.53
"6239" 4.268974 333.6368 1.27798388034235 27.560386 0.0240580523563742 0.0645311641265583 0.276807836434914 6.33333333333333
"6240" 4.535239 323.2674 1.27674014486753 25.033583 0.0334324387314539 0.199011977158142 0.331661675494059 8.39666666666667
"6241" 5.634893 323.6915 1.28037761073321 66.554829 0.0524429833893918 0.153056602560451 0.253248666784086 8.54333333333333
"6242" 4.836565 330.4857 1.28036687395423 70.10977 0.0852104334377807 0.274333033613598 0.326145490668369 8.74666666666667
"6243" 5.177475 329.6106 1.27983311570979 73.808923 0.0944636526492161 0.31693237343954 0.284138860868419 9.66333333333333
"6244" 4.977003 335.87 1.28051929662408 78.367205 0.0896348866978782 0.412554278207687 0.230966697371522 15.8233333333333
"6245" 5.122621 338.1309 1.28096343112219 81.455188 0.1107830347004 0.380533247053813 0.244945088635999 14.77
"6246" 5.02034 338.6868 1.28036789578206 83.672736 0.0910678957998861 0.308966541548387 0.309973350708662 10.0366666666667
"6247" 4.605153 337.6564 1.28075897077138 84.816523 0.0851693743942927 0.372606193935224 0.190328498742357 14.09
"6248" 4.778503 339.9107 1.2811671010248 85.989467 0.108716914062835 0.287753223481895 0.250260948572643 17.4233333333333
"6249" 5.524143 344.1472 1.28117474219759 86.569692 0.0404800708453782 0.0375951792459272 0.183438868178713 21.8833333333333
"6250" 8.433709 24.94553 1.28395086696317 93.767648 0.0557258733968649 0.0238522715346978 0.0336216142091119 15.52
"6251" 8.407325 29.51258 1.28430468859952 94.377626 0.0508575914455549 0.0265163404762728 0.035125931890116 15.8433333333333
"6252" 8.344853 33.86049 1.28529300158188 94.491291 0.0606418111858891 0.0126660931378431 0.0498425792410805 16.57
"6253" 8.534306 40.42257 1.28651142680665 94.716636 0.0899028930999193 0.0484410108690264 0.0543051219453095 11.1566666666667
"6254" 6.576306 46.11739 1.28695825043766 95.382553 0.0869528577289439 0.0260164299442301 0.0264612699633679 19.2733333333333
"6255" 6.439525 46.27267 1.28701497113855 95.731083 0.102330777502999 0.0665628509342474 0.0298700256930177 19.2433333333333
"6256" 6.198457 45.75972 1.28753337143326 96.070292 0.0993028264937548 0.060706699125573 0.043726065421796 14.7333333333333
"6257" 6.268789 41.50741 1.2866288124363 96.458895 0.0808674211239204 0.0569054255293009 0.0207021068890868 13.7166666666667
"6258" 6.139883 34.80716 1.28607945501233 96.606481 0.0701569231856698 0.124443742406394 0.0927739407276731 12.5066666666667
"6259" 6.171881 34.66512 1.28575603207222 96.658058 0.136307666981914 0.210359650897611 0.0871547451645337 13.0333333333333
"6260" 6.379554 40.53798 1.28560499011813 96.658653 0.104361699893127 0.134687506489544 0.0533674529691677 12.2466666666667
"6261" 6.307844 37.35001 1.28507421103083 96.529713 0.065881971716485 0.199536082307665 0.107598809187673 14.58
"6262" 6.298798 37.47852 1.28478697545656 96.434098 0.0837285145515065 0.227099876233143 0.0648047738718347 15.5833333333333
"6263" 6.246719 39.90964 1.28447275871515 96.425966 0.101231910703843 0.145037984763543 0.0572581973504942 15.6533333333333
"6264" 5.920533 39.51193 1.28425570809507 96.332736 0.0822009944037133 0.175017122122687 0.107046546604809 17.6033333333333
"6265" 6.062815 38.95335 1.2839981677785 96.181378 0.0791785828860026 0.0695210130862856 0.0974605209509942 17.0933333333333
"6266" 6.204649 37.32809 1.28479517906597 96.015347 0.0689810011815334 0.125148213093925 0.0740897393381488 28.4433333333333
"6267" 5.952723 35.34894 1.28470608334851 95.912988 0.048713672717511 0.224761583394712 0.0672614709671357 18.2866666666667
"6268" 6.17496 34.00196 1.28452430493356 95.875299 0.0744668953321155 0.20907768511599 0.136172601665222 15.95
"6269" 6.404207 37.38703 1.28428168029096 95.77433 0.0800987382200481 0.146252817526374 0.140156689963512 19.29
"6270" 5.996991 40.18164 1.28434305119334 95.574179 0.0958503356099751 0.182159638438374 0.0748728671166896 8.70666666666667
"6271" 5.766846 43.15564 1.28424233635473 95.354186 0.0937096638266394 0.257352960587014 0.0691394458999446 3.08333333333333
"6272" 6.568719 47.79006 1.2846552456427 94.787849 0.139274963657298 0.299380419255547 0.147586863092558 4.88333333333333
"6273" 8.217615 56.89283 1.28448007701114 90.018703 0.0933171120817902 0.0803620586014162 0.0951373089387533 8.77
"6274" 6.56511 62.64119 1.28312980029113 83.325197 0.0935549899392394 0.124483413419304 0.0808623289819008 19.93
"6275" 6.601856 61.59894 1.28269704077391 83.045102 0.116746033236714 0.12002477775186 0.0870127058260229 29.25
"6276" 6.507498 55.32427 1.2835596427893 85.056547 0.0647490018437194 0.0757560022882132 0.140564361970682 19.0333333333333
"6277" 6.448474 54.27919 1.28282096547996 83.63346 0.0615219507747104 0.115936439149199 0.130515839412741 24.52
"6278" 5.987159 52.72753 1.28259302661949 83.209151 0.0661369774879872 0.172931341149263 0.172058080780282 29.1133333333333
"6279" 5.193546 48.26538 1.28230071313515 82.823526 0.0947696044282654 0.131480696052698 0.182269821934983 40.76
"6280" 5.3847 47.51402 1.28211345970599 80.89976 0.125685609226141 0.279820695077089 0.105329760260624 28.5933333333333
"6281" 6.787187 48.95643 1.28288319643277 81.81463 0.0733585209896235 0.175351737832162 0.164752236321272 24.8766666666667
"6282" 6.156034 43.93101 1.28362286629415 80.978115 0.11083817925632 0.19394262031719 0.0751368025290611 22.6533333333333
"6283" 6.646813 39.68285 1.28409465704891 78.702643 0.0783195044000786 0.0856049575414149 0.0567149396956093 10.0233333333333
"6284" 7.002897 39.89142 1.28441463713227 80.081296 0.0783940560599421 0.0626980608134451 0.0636680760401189 17.3066666666667
"6285" 6.873477 42.53229 1.28446522913683 80.559561 0.0782867826574527 0.193086395225065 0.0462353375855853 35.5733333333333
"6286" 7.39773 42.8432 1.28484202971598 82.026683 0.093433837136527 0.137105286383247 0.0574011870156265 34.8
"6287" 7.671902 45.62425 1.28525125356535 83.506702 0.0758393811599783 0.199101685364473 0.0762428198673335 30.5533333333333
"6288" 8.041811 49.24287 1.28533685571595 84.023647 0.109833493972937 0.148774101001952 0.129590264958373 20.9866666666667
"6289" 9.029609 52.84719 1.28555437440987 82.763817 0.0601654955380681 0.0031944414030442 0.0591706087426537 22.1733333333333
"6290" 7.158347 55.21388 1.28531581470441 81.183028 0.0789013441231614 0.0543948172335593 0.0629494759343247 25.2833333333333
"6291" 6.089873 48.48442 1.28534263460993 83.433703 0.0951141345640541 0.0510829588073452 0.0926446737646641 21.7266666666667
"6292" 7.101248 39.12048 1.28617532685458 86.059691 0.0901061757032003 0.0314967221042964 0.0498689822189096 36.31
"6293" 8.255531 38.4791 1.28770449492438 86.536763 0.0673987899748665 0.00729595605979014 0.0377291887268884 34.68
"6294" 6.557941 43.22595 1.28712315317573 86.522083 0.108914413838124 0.122844738750259 0.0489000954339035 37.8133333333333
"6295" 7.005254 47.62181 1.2866854206658 84.413242 0.152206044206249 0.0631846063835245 0.0588417518405175 36.4066666666667
"6296" 7.245536 38.74254 1.2878907899455 85.832558 0.0597748185917508 0.03029292308573 0.0508148265411915 29.24
"6297" 8.468322 35.32909 1.28871951367846 87.042997 0.0596612174170987 0.00963446646743792 0.0358822210080471 27.5066666666667
"6298" 9.165684 34.72905 1.28990083004619 85.526083 0.054619044252453 0.0112286104227506 0.0551588102687639 38.7466666666667
"6299" 8.441248 38.67168 1.287548506508 82.058027 0.0810965629726789 0.0506904595106703 0.0483136053607837 54.29
"6300" 7.438373 35.75238 1.28718222297256 83.409107 0.044332208132074 0.0546596409853331 0.0481035950035029 47.4066666666667
"6301" 7.662423 35.74617 1.28603174616049 83.801476 0.057392041655753 0.04723764120041 0.077232853521988 44.94
"6302" 7.856848 38.85047 1.28583216528321 84.315643 0.0733112948093179 0.0138170220169063 0.0340982662789506 52.31
"6303" 8.36256 38.79295 1.28592261562536 84.504887 0.080320667355451 0.0306093368800113 0.0328143183179133 54.6833333333333
"6304" 8.977113 39.51717 1.28656870631303 84.365633 0.0655557081658658 0.00824473395106211 0.0265237476970553 43.6233333333333
"6305" 9.121416 38.05461 1.28647813582632 84.326355 0.0581726565261359 0.0135524962898786 0.0313514861363415 35.4033333333333
"6306" 8.732405 37.85572 1.28653400903449 84.373765 0.0557915831892818 0.0422627777742032 0.0298322577286275 26.2966666666667
"6307" 9.094695 37.53169 1.28655795186874 84.997433 0.0536818551914055 0.0359411453028291 0.0578546356700999 22.0333333333333
"6308" 8.419755 41.40407 1.28639639238922 84.865915 0.0724079619893928 0.0534763080865274 0.0151780550956904 26.31
"6309" 7.832325 43.57904 1.28715133890877 84.521549 0.08477858107267 0.104408888725417 0.0328679210482078 28.8033333333333
"6310" 7.465094 45.86866 1.28666240810844 84.613987 0.0802980377742062 0.262330592070103 0.0711799765945766 22.8233333333333
"6311" 7.878517 47.64724 1.28709365892746 85.001597 0.101082183360143 0.239746484081858 0.139435350644124 23.5633333333333
"6312" 8.59981 50.14577 1.28665081387196 84.253157 0.0553435948003502 0.10258827603185 0.139755865751701 25.4233333333333
"6313" 8.353338 50.40509 1.28680411881913 84.999616 0.0688143350598288 0.141012235872717 0.145709698358759 23.4066666666667
"6314" 8.424134 50.79264 1.28699465667536 85.591742 0.0699059274223321 0.171653423624915 0.124094340865363 24.94
"6315" 8.161895 50.70996 1.28715422173831 86.410602 0.0613734432996259 0.206312298676992 0.11826636559155 24.2333333333333
"6316" 7.979018 50.74841 1.2872906305931 86.913859 0.0841291497274477 0.274080870922263 0.114496634233839 21.5066666666667
"6317" 7.981408 50.15874 1.28757900679174 87.54308 0.0729164202606858 0.298243774490356 0.133990037270933 22.99
"6318" 8.459997 50.80393 1.28790363924697 87.846582 0.0635532258462976 0.222814687406956 0.13578029651017 25.4333333333333
"6319" 8.223148 50.20203 1.28865332435547 88.288743 0.0912084033997686 0.270021773988486 0.117107761197168 24.86
"6320" 7.42899 50.00483 1.28882678516935 88.381379 0.102658180990956 0.401077354687378 0.134032415904057 24.65
"6321" 7.731311 48.16409 1.28894109757576 88.413913 0.0824695578796403 0.338539852529465 0.164308816372648 22.12
"6322" 7.68677 50.15597 1.28867648788601 88.355396 0.0808755172848934 0.30190675412047 0.136686591821282 27.01
"6323" 8.054209 51.10756 1.2884276519318 88.623587 0.0679561580783414 0.123279100213701 0.182233559055248 22.7233333333333
"6324" 7.547952 49.88629 1.28826246087936 88.396653 0.0683341520984765 0.225146970344501 0.130176623677818 25.1833333333333
"6325" 7.684412 50.36488 1.28844064014408 88.713645 0.0705538172601885 0.176562702993669 0.158644881582535 23.82
"6326" 8.303344 51.62455 1.28903641522842 89.104427 0.0581731649321045 0.0625136610709912 0.159545836768688 23.5933333333333
"6327" 8.151053 51.19437 1.28896587942216 89.030042 0.0697007981668135 0.115296938105122 0.162821559267362 26.5566666666667
"6328" 8.472716 50.77723 1.28943897127051 89.492632 0.0521551412793725 0.0802313121899101 0.170123715884942 29.5466666666667
"6329" 8.409089 52.05998 1.289965100761 89.975262 0.0565399890523218 0.0411880356617523 0.131644906019466 29.8166666666667
"6330" 8.107651 52.55089 1.29022757971429 89.949671 0.0558356544947482 0.0906629108223643 0.142961032451223 28.4433333333333
"6331" 8.211889 53.22538 1.29064384676072 90.311493 0.0492106627354559 0.0231174084492595 0.129480021104604 29.1866666666667
"6332" 8.27967 53.80047 1.29114201856271 89.931223 0.0593709894234915 0.0833211695904306 0.130877398343477 29.69
"6333" 8.333946 56.05256 1.29177274726573 91.145231 0.0403468417001982 0.017573789184438 0.0919341376145211 29.57
"6334" 8.10377 57.55152 1.29195386392896 91.018275 0.0451300320714926 0.0455191164121117 0.0594879800052984 32.8333333333333
"6335" 7.596615 58.8597 1.29214515806268 91.221999 0.0427627831606577 0.140859100728029 0.039628230344443 32.9866666666667
"6336" 7.427547 57.67414 1.29321594269601 91.626073 0.045936000135711 0.173741271603204 0.016730522199525 23.62
"6337" 7.174707 61.98715 1.29388931904232 92.006147 0.0798327513583482 0.381129501097089 0.0980472598074544 14.03
"6338" 7.510581 62.35011 1.29365601248454 91.294204 0.0883735625779151 0.17551519140602 0.124842739772806 10.91
"6339" 7.753669 62.22736 1.29423830448168 91.628455 0.0759584269073132 0.0939945973626007 0.10239327992528 9.67666666666667
